gene_name	gamma2	GAP kcat / GEF kcat	GAP_kcat	GAP_kcat_Km	GAP_Km	GAP/GEF efficiency	GEF_kcat	GEF_kcat_Km	GEF_Km
DNF1	0.22099784804393194	0.05138339920948617	-0.19367588932806323	-0.24110671936758893	0.24110671936758893	-0.43873517786561267	-0.190099382608703	0.25691699604743085	-0.17425776739131107
DNM1	-0.08839913921757278	-0.1383399209486166	-0.20948616600790515	-0.06719367588932806	-0.043478260869565216	0.05138339920948617	0.06336646086956767	-0.07509881422924901	0
DOA1	0.3093969872615047	0.06719367588932806	-0.13043478260869565	-0.03557312252964427	0.019762845849802372	-0.07509881422924901	-0.08712888369565554	0.003952569169960474	0.031683230434783834
DOA4	0.09090909090909091	0.005847953216374269	-0.18128654970760233	-0.05263157894736842	0.06432748538011696	-0.1111111111111111	-0.05865127858981557	0.017543859649122806	-0.02346051143592623
DOC1	0.19355241528469094	-0.004329004329004329	0.16017316017316016	0.35064935064935066	-0.3593073593073593	0.3593073593073593	0.1475057700320052	-0.2813852813852814	0.09544491002070925
DOM34	0.11049892402196597	0.25691699604743085	0.07509881422924901	-0.17786561264822134	0.22529644268774704	-0.31225296442687744	-0.2851490739130545	0.2727272727272727	-0.21386180543479086
DOT1	0.24309763284832514	-0.37549407114624506	-0.19367588932806323	0.043478260869565216	-0.1225296442687747	0.16205533596837945	0.34851553478262215	-0.2015810276679842	0.3009906891304464
DOT6	0.04419956960878639	0.07509881422924901	0.19367588932806323	0.05138339920948617	0.09090909090909091	-0.24110671936758893	-0.04752484565217575	0.28063241106719367	-0.19802019021739894
DPB11	-0.06629935441317958	-0.019762845849802372	0.3675889328063241	0.24110671936758893	-0.17786561264822134	0.31225296442687744	0.22178261304348681	-0.14624505928853754	0.11089130652174341
DPB2	-0.08839913921757278	-0.043478260869565216	0.07509881422924901	0.1857707509881423	-0.16996047430830039	0.30434782608695654	0.18217857500000703	-0.2648221343873518	0.1504953445652232
DPB3	0.3314967720658979	0.003952569169960474	0.02766798418972332	0.391304347826087	-0.40711462450592883	0.30434782608695654	0.07128726847826362	-0.1857707509881423	0.031683230434783834
DPB4	0.3093969872615047	0.13043478260869565	0.2648221343873518	0.35968379446640314	-0.32806324110671936	0.19367588932806323	0.007920807608695958	-0.011857707509881422	-0.07128726847826362
DPL1	-0.08839913921757278	-0.05928853754940711	-0.3201581027667984	-0.3359683794466403	0.19367588932806323	-0.21739130434782608	-0.15841615217391916	-0.011857707509881422	-0.08712888369565554
DRS2	-0.574594404914223	-0.043478260869565216	-0.09881422924901186	-0.17786561264822134	0.13043478260869565	-0.1067193675889328	-0.03960403804347979	0.003952569169960474	0
DSD1	-0.04419956960878639	-0.02766798418972332	-0.3201581027667984	-0.11462450592885376	0.03557312252964427	-0.011857707509881422	-0.04752484565217575	-0.011857707509881422	-0.023762422826087874
DSE3	0.22099784804393194	0.19367588932806323	0.2648221343873518	0.28063241106719367	-0.2964426877470356	0.2885375494071146	-0.04752484565217575	-0.1857707509881423	-0.055445653260871704
DSS4	-0.3314967720658979	-0.11688311688311688	0.1341991341991342	0.012987012987012988	0.004329004329004329	0.2554112554112554	0.1735362000376532	-0.23809523809523808	0.21692025004706647
DST1	-0.11049892402196597	0.05138339920948617	-0.35177865612648224	-0.25691699604743085	0.19367588932806323	-0.2648221343873518	-0.25346584347827067	0.11462450592885376	-0.08712888369565554
DUG2	-0.19889806323953874	0.08300395256916997	0.09090909090909091	-0.11462450592885376	0.19367588932806323	-0.31225296442687744	-0.08712888369565554	0.22529644268774704	-0.055445653260871704
DUS3	-0.22099784804393194	0.13043478260869565	-0.05138339920948617	-0.3359683794466403	0.2727272727272727	-0.233201581027668	-0.2059409978260949	0.16205533596837945	-0.190099382608703
DYN1	-0.06629935441317958	-0.11462450592885376	-0.05928853754940711	-0.37549407114624506	0.3438735177865613	-0.20948616600790515	-0.015841615217391917	-0.05138339920948617	0.055445653260871704
DYN2	0	-0.16996047430830039	-0.17786561264822134	-0.4308300395256917	0.3201581027667984	-0.05928853754940711	0.0950496913043515	-0.233201581027668	0.190099382608703
DYN3	0.06629935441317958	-0.16996047430830039	-0.08300395256916997	-0.4308300395256917	0.4150197628458498	-0.16996047430830039	0.055445653260871704	-0.1383399209486166	0.22178261304348681
EAF1	-0.17679827843514556	0.019762845849802372	-0.2885375494071146	-0.14624505928853754	-0.011857707509881422	-0.043478260869565216	-0.12673292173913533	-0.043478260869565216	-0.055445653260871704
EAF3	-0.11049892402196597	0.003952569169960474	-0.019762845849802372	-0.2885375494071146	0.30434782608695654	-0.31225296442687744	-0.10297049891304745	0.2727272727272727	-0.055445653260871704
EAF6	-0.19889806323953874	0.11462450592885376	0.35968379446640314	0.1067193675889328	0.03557312252964427	0.003952569169960474	-0.07128726847826362	0.13043478260869565	-0.03960403804347979
EAF7	-0.022099784804393195	-0.13043478260869565	0.17786561264822134	0.24110671936758893	-0.25691699604743085	0.5335968379446641	0.2059409978260949	-0.3675889328063241	0.3405947271739262
EAP1	0.5290432684448219	0.05627705627705628	0.29004329004329005	0.43722943722943725	-0.3852813852813853	0.3939393939393939	0.2082434400451838	-0.14285714285714285	0.06941448001506127
ECM18	-0.15469849363075236	-0.09090909090909091	-0.3201581027667984	-0.30434782608695654	0.2727272727272727	-0.3438735177865613	-0.04752484565217575	0.16205533596837945	-0.06336646086956767
ECM2	0.04419956960878639	-0.16205533596837945	0.13043478260869565	0.2727272727272727	-0.35177865612648224	0.40711462450592883	0.2693074586956626	-0.2727272727272727	0.12673292173913533
ECM21	0.022099784804393195	-0.233201581027668	-0.35177865612648224	-0.19367588932806323	0.06719367588932806	0.06719367588932806	0.07920807608695958	-0.21739130434782608	0.16633695978261512
ECM30	0.022099784804393195	-0.043478260869565216	-0.20948616600790515	-0.08300395256916997	0.06719367588932806	-0.02766798418972332	-0.07128726847826362	-0.043478260869565216	-0.007920807608695958
